日期,南投縣,臺中市,臺北市,臺南市,臺東縣,嘉義市,嘉義縣,基隆市,境外移入,宜蘭縣,屏東縣,彰化縣,新北市,新竹市,新竹縣,桃園市,澎湖縣,花蓮縣,苗栗縣,連江縣,金門縣,雲林縣,高雄市
2021/5/29,0,33,169,0,5,0,4,14,7,5,0,2,218,1,2,18,0,4,3,0,0,1,1
2021/5/30,4,9,82,0,1,0,3,9,0,1,0,9,198,1,0,24,0,6,9,1,0,0,1
2021/5/31,0,5,121,0,0,0,0,3,4,0,0,10,172,2,1,27,1,1,3,0,0,0,1
2021/6/1,0,10,89,1,3,0,4,8,4,5,0,12,162,0,1,24,1,3,2,0,0,0,1
2021/6/2,1,3,146,2,4,0,0,18,0,0,0,10,314,1,2,28,0,1,12,0,0,0,5
2021/6/3,0,5,221,2,0,0,0,5,2,1,0,15,263,1,0,29,0,1,33,0,0,0,1
2021/6/4,2,7,145,0,0,0,1,6,2,1,1,6,231,1,1,12,0,1,40,0,0,1,1
2021/6/5,3,9,139,1,0,0,3,13,0,0,4,11,225,1,7,18,0,0,66,0,0,1,3
2021/6/6,0,2,65,2,0,1,0,3,0,9,0,3,140,0,3,16,0,0,71,0,0,3,3
2021/6/7,0,0,59,0,0,0,1,3,3,1,1,8,81,3,1,5,3,0,35,0,0,0,0
2021/6/8,0,1,54,1,0,0,0,8,0,0,0,2,123,1,0,13,0,0,16,0,0,0,0
2021/6/9,3,1,60,1,0,1,0,11,1,2,0,3,162,0,1,15,0,0,12,0,0,0,0
2021/6/10,2,0,57,1,1,0,0,13,3,1,0,10,110,1,2,14,0,7,43,0,0,0,0
2021/6/11,0,4,47,1,0,0,0,8,1,3,0,7,119,3,12,20,0,2,57,0,0,2,0
2021/6/12,0,2,67,0,0,0,0,16,1,1,0,2,132,2,1,10,0,3,11,0,0,1,1
2021/6/13,0,1,63,0,0,0,0,7,1,0,0,4,80,0,2,16,0,1,0,0,0,0,0
2021/6/14,0,1,40,0,0,0,0,15,0,2,0,3,98,0,3,10,0,4,7,0,0,1,0
2021/6/15,0,2,27,2,0,0,1,4,3,0,0,1,63,0,0,12,0,2,18,0,0,0,0
2021/6/16,0,1,51,0,0,0,0,2,3,0,0,0,65,0,4,13,0,8,21,0,0,0,1
2021/6/17,0,2,37,0,0,0,0,2,0,0,0,0,84,0,10,7,0,2,31,0,0,0,0
2021/6/18,0,2,71,0,0,0,0,4,1,0,0,0,75,0,1,6,0,1,25,0,0,0,0
2021/6/19,0,1,29,0,0,0,0,2,1,0,0,0,82,2,3,8,0,0,0,0,0,0,0
2021/6/20,0,6,32,0,0,0,0,1,2,0,0,1,44,0,4,16,0,0,3,0,0,0,0
2021/6/21,0,2,21,0,0,0,0,2,0,0,0,1,38,0,0,5,0,0,3,0,0,1,1
2021/6/22,2,1,24,0,0,0,0,2,1,0,0,1,44,0,1,1,0,0,1,0,0,0,0
2021/6/23,1,0,22,0,0,0,0,3,0,2,1,1,45,0,9,7,0,0,4,0,0,0,9
2021/6/24,2,0,35,0,0,0,0,9,1,0,6,0,53,0,5,8,0,0,5,0,0,0,6
2021/6/25,0,1,19,0,0,0,0,1,0,1,0,2,33,0,4,10,0,0,3,0,0,0,2
2021/6/26,0,0,30,0,0,0,0,3,2,0,3,1,36,0,1,3,0,0,1,0,0,0,0
2021/6/27,1,0,33,8,0,0,0,0,1,0,1,0,40,1,0,4,0,0,0,0,0,0,0
2021/6/28,1,0,22,0,0,0,0,1,1,0,0,1,32,0,0,1,0,0,0,0,0,0,0
2021/6/29,0,0,20,0,0,0,0,1,0,0,1,2,22,0,4,4,0,0,0,0,0,0,0
2021/6/30,0,0,20,0,0,0,0,0,1,0,1,0,25,0,0,5,0,0,2,0,0,0,2
2021/7/1,0,0,18,0,0,0,0,0,3,0,0,0,20,1,1,5,0,0,0,0,0,0,2
2021/7/2,0,2,29,0,0,0,0,3,1,0,0,0,15,1,4,3,0,0,0,0,0,0,0
2021/7/3,0,0,48,0,0,0,0,0,4,0,0,0,24,1,0,3,0,0,0,0,0,0,0
2021/7/4,0,0,17,0,0,0,0,0,5,0,0,3,11,0,0,3,0,0,0,0,0,0,0
2021/7/5,0,0,14,0,0,0,0,1,3,0,1,0,6,0,1,3,0,0,2,0,0,0,0
2021/7/6,0,0,13,0,0,0,0,0,2,0,1,1,12,0,0,0,0,0,0,0,0,0,0
2021/7/7,0,0,14,0,0,0,0,0,1,0,0,0,14,0,0,11,0,0,0,0,0,0,0
2021/7/8,0,0,12,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2021/7/9,0,0,19,0,0,0,0,0,4,0,0,0,11,0,0,1,0,0,0,0,0,0,0
2021/7/10,0,0,12,0,0,0,0,1,2,0,0,0,14,0,0,4,0,0,0,0,0,0,0
2021/7/11,0,1,11,0,0,0,0,0,3,0,0,1,12,0,1,2,0,0,0,0,0,0,0
2021/7/12,0,1,9,0,0,0,0,1,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0
2021/7/13,0,1,7,0,0,0,0,0,1,0,0,0,17,0,0,2,0,0,1,0,0,0,0
2021/7/14,0,2,9,0,0,0,0,0,11,0,0,0,2,0,0,3,0,0,0,0,0,0,0
2021/7/15,0,0,9,0,0,0,0,0,4,0,0,0,2,0,0,3,0,0,0,0,0,0,0
2021/7/16,0,0,13,0,0,0,0,0,3,1,0,1,12,0,0,2,0,0,0,0,0,0,0
2021/7/17,0,1,1,0,0,0,0,0,4,0,0,0,5,0,0,1,0,0,0,0,0,0,0
2021/7/18,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,3,0,0,0,0,0,0,0
2021/7/19,0,0,1,0,0,0,0,0,6,0,0,0,11,0,0,3,0,0,0,0,0,0,0
2021/7/20,0,0,7,0,0,0,0,3,6,0,0,0,6,0,0,2,0,0,0,0,0,0,0
2021/7/21,0,0,20,0,0,0,0,0,12,0,0,0,13,1,0,11,0,0,0,0,0,0,0
2021/7/22,0,0,4,0,0,0,0,0,1,1,0,0,13,0,0,4,0,0,0,0,0,0,1
2021/7/23,0,1,7,0,0,0,0,1,1,0,0,2,9,0,0,3,0,0,1,0,0,0,0
2021/7/24,0,0,7,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2021/7/25,0,0,4,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0
2021/7/26,0,0,4,0,0,0,0,0,1,0,0,0,5,0,1,6,0,0,0,0,0,0,0
2021/7/27,0,0,6,0,0,0,0,0,2,0,0,0,8,0,0,3,0,0,0,0,0,0,1
2021/7/28,0,0,6,0,0,1,0,0,2,0,0,0,6,0,0,1,0,0,0,0,0,0,2
2021/7/29,0,0,7,0,0,0,9,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1
2021/7/30,0,0,4,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2021/7/31,0,1,4,0,0,0,0,0,2,0,0,0,6,0,0,1,0,0,0,0,0,0,0
2021/8/1,0,0,2,0,0,0,0,1,2,0,0,0,3,0,0,5,0,0,0,0,0,0,1
2021/8/2,0,0,4,0,0,0,2,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2021/8/3,0,0,5,0,0,0,0,0,1,0,0,0,14,0,0,1,0,0,0,0,0,0,0
2021/8/4,0,0,1,0,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,0,0,0
2021/8/5,0,0,3,0,0,0,2,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0
2021/8/6,0,0,1,0,0,0,0,0,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0
2021/8/7,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2021/8/8,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2021/8/9,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2021/8/10,0,0,4,0,0,0,0,2,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2021/8/11,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/8/12,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021/8/13,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021/8/14,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/8/15,0,0,1,0,0,0,0,0,2,0,0,0,6,0,0,1,0,0,0,0,0,0,0
2021/8/16,0,0,2,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021/8/17,0,0,4,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021/8/18,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/8/19,0,0,2,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2021/8/20,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021/8/21,0,0,3,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2021/8/22,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2021/8/23,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/8/24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/8/25,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/8/26,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/8/27,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/8/28,0,0,1,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0
2021/8/29,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2021/8/30,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021/8/31,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/9/1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/9/2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2021/9/3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/9/4,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021/9/5,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2021/9/6,0,0,1,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2021/9/7,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2021/9/8,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021/9/9,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/9/10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/9/11,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2021/9/12,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2021/9/13,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021/9/14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/9/15,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021/9/16,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/9/17,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/9/18,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/9/19,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/9/20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/9/21,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/9/22,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/9/23,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/9/24,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/9/25,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/9/26,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/9/27,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/9/28,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/9/29,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/9/30,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/8,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/10,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/10/11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/15,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/10/16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/18,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/10/19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/21,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/22,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/23,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/24,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/10/25,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/26,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/27,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/28,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/29,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/30,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/31,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/18,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/20,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/22,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/23,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/24,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/25,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/26,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/27,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/28,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/29,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/30,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/6,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/8,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/9,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021/12/10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/12/11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/12/13,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2021/12/14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/12/15,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/16,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/17,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/18,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/19,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/21,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/22,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/23,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/24,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/25,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/12/26,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/27,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/12/28,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/29,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/30,0,0,2,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/31,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/2,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/1/3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/1/4,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2022/1/5,0,0,1,0,0,0,0,0,37,0,0,0,1,0,0,3,0,0,0,0,0,0,0
2022/1/6,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2022/1/7,0,0,0,0,0,0,0,0,42,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2022/1/8,0,0,1,0,0,0,0,0,48,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2022/1/9,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2022/1/10,0,0,1,0,0,0,0,0,58,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2022/1/11,0,0,1,0,0,0,0,0,51,0,0,0,2,0,0,5,0,0,0,0,0,0,0
2022/1/12,0,0,0,0,0,0,0,0,83,0,0,0,1,0,0,12,0,0,0,0,0,0,0
2022/1/13,0,0,0,0,0,0,0,0,51,0,0,0,1,0,0,8,0,0,0,0,0,0,0
2022/1/14,0,0,1,0,0,0,0,0,68,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2022/1/15,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2022/1/16,0,0,1,0,0,0,0,0,45,0,0,0,2,0,2,12,0,0,0,0,0,0,0
2022/1/17,0,0,0,0,0,0,0,1,53,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2022/1/18,0,0,0,0,0,0,0,0,37,0,0,0,1,5,0,13,0,0,0,0,0,0,0
2022/1/19,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,11,0,0,0,0,0,0,0
2022/1/20,0,0,2,0,0,0,0,0,35,0,0,0,0,0,0,7,0,0,0,0,0,0,5
2022/1/21,0,0,1,0,0,0,0,0,49,0,0,0,1,0,0,48,0,0,0,0,0,0,13
2022/1/22,0,0,2,0,0,0,0,0,40,0,0,0,1,0,0,26,0,0,0,0,0,0,20
2022/1/23,0,0,2,0,0,0,0,0,39,3,0,0,0,1,3,23,0,0,0,0,0,0,5
2022/1/24,0,0,0,1,0,0,0,0,27,2,0,0,1,0,0,7,0,0,0,0,0,0,7
2022/1/25,0,0,2,2,0,0,0,0,33,0,0,0,2,0,0,16,0,0,0,0,0,0,11
2022/1/26,0,0,1,0,0,0,0,0,54,0,0,0,1,0,0,24,0,0,0,0,0,0,6
2022/1/27,0,2,5,1,0,0,0,0,47,0,0,0,1,0,0,11,0,0,0,0,0,0,8
2022/1/28,0,0,1,0,0,0,0,0,27,1,0,0,0,0,0,10,0,0,0,0,0,0,7
2022/1/29,0,0,0,0,0,0,0,0,38,0,1,0,1,0,0,9,0,0,0,0,0,0,5
2022/1/30,0,0,1,0,0,0,0,0,36,0,0,0,1,0,0,6,0,0,0,0,0,0,9
2022/1/31,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,6,0,0,0,0,0,0,9
2022/2/1,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,8
2022/2/2,0,0,0,0,0,0,0,0,49,0,0,0,1,0,0,14,0,0,0,0,0,0,15
2022/2/3,0,0,1,0,0,0,0,0,31,0,0,0,3,0,0,4,0,0,0,0,0,0,8
2022/2/4,0,0,1,0,0,0,0,0,38,0,0,0,0,0,0,13,0,0,0,0,0,0,15
2022/2/5,0,0,0,0,0,0,0,0,33,0,0,0,3,0,0,23,0,0,0,0,0,0,3
2022/2/6,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,7,0,0,0,0,0,0,1
2022/2/7,0,0,6,0,0,0,0,0,36,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2022/2/8,0,0,1,0,0,0,0,0,28,0,0,0,7,0,0,13,0,0,1,0,0,0,5
2022/2/9,0,0,0,0,0,0,0,0,56,0,3,1,3,0,0,10,0,0,0,0,0,0,4
2022/2/10,0,0,0,0,0,0,0,0,51,0,0,0,17,0,0,3,0,0,0,0,0,0,8
2022/2/11,0,0,0,1,0,0,0,0,52,0,0,0,0,0,0,4,0,0,1,0,0,0,5
2022/2/12,0,0,0,0,0,0,0,0,50,0,0,0,2,0,1,1,0,0,4,0,0,0,0
2022/2/13,0,0,0,0,0,0,0,0,38,0,0,0,5,0,0,1,0,0,2,0,0,0,1
2022/2/14,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,2,0,0,0,0,0,0,2
